n,estimate
4340, 4334.960597
4341, 4467.582057
4342, 4405.658390
4343, 4505.516778
4344, 4225.545917
4345, 4141.312798
4346, 4328.786814
4347, 4399.932706
4348, 4112.206156
4349, 4301.120678
4350, 4080.660845
4351, 4294.520987
4352, 4115.260648
4353, 4345.170633
4354, 4048.068896
4355, 4363.948613
4356, 4592.578661
4357, 4277.306670
4358, 4663.239238
4359, 4263.943673
4360, 4374.183740
4361, 4394.995474
4362, 4446.138637
4363, 4278.064693
4364, 4016.841378
4365, 4444.125835
4366, 4676.559142
4367, 4662.945623
4368, 4217.382902
4369, 4352.774407
4370, 4319.619351
4371, 4046.410896
4372, 4401.699188
4373, 4154.887360
4374, 4180.984621
4375, 4405.855749
4376, 4229.182248
4377, 4306.590945
4378, 4065.433335
4379, 4541.415119
4380, 4875.898039
4381, 4525.224030
4382, 4259.198439
4383, 4313.025988
4384, 4372.061978
4385, 4756.572060
4386, 4290.135097
4387, 4266.436383
4388, 4399.580745
4389, 4453.939768
4390, 4382.013992
4391, 4496.503771
4392, 4372.008148
4393, 4192.412910
4394, 4400.428334
4395, 4502.372763
4396, 4693.962147
4397, 4496.166084
4398, 4264.748250
4399, 4423.072967
4400, 4474.535541
4401, 4279.594497
4402, 4469.891397
4403, 4309.248706
4404, 4289.664903
4405, 4360.699983
4406, 4313.813100
4407, 4411.203547
4408, 4237.658350
4409, 3992.927283
4410, 4295.384948
4411, 4241.248344
4412, 4589.848692
4413, 4532.082152
4414, 4262.678031
4415, 4264.840758
4416, 4189.388673
4417, 4004.071107
4418, 4317.497380
4419, 4367.463844
4420, 4499.375951
4421, 4627.245303
4422, 4514.047386
4423, 4452.863814
4424, 4366.604806
4425, 4583.277774
4426, 4236.592465
4427, 4252.494677
4428, 4282.242958
4429, 4437.515621
4430, 4278.167904
4431, 4688.232062
4432, 4341.254555
4433, 4656.730427
4434, 4072.707964
4435, 4460.440329
4436, 4396.617284
4437, 4855.486616
4438, 4650.227168
4439, 4570.019861
4440, 4677.007184
4441, 4717.842953
4442, 4139.871481
4443, 4315.409225
4444, 4121.074080
4445, 4013.485107
4446, 4259.881967
4447, 4197.661359
4448, 4419.541908
4449, 4452.909286
4450, 4474.882701
4451, 4478.702647
4452, 4461.412695
4453, 4536.435094
4454, 4424.150424
4455, 4182.894652
4456, 4383.082993
4457, 4442.496501
4458, 4873.611700
4459, 4142.114667
4460, 4459.726885
4461, 4516.515511
4462, 4396.162120
4463, 4171.566055
4464, 4345.945849
4465, 4720.111265
4466, 4445.819545
4467, 4313.847067
4468, 4451.383742
4469, 4342.342314
4470, 4246.153661
4471, 4432.089913
4472, 4298.411000
4473, 4715.525203
4474, 4318.980675
4475, 4561.353736
4476, 4636.273380
4477, 4626.986610
4478, 4619.245880
4479, 4859.360978
4480, 4059.311196
4481, 4167.293718
4482, 4576.796390
4483, 4362.471322
4484, 4401.367813
4485, 4481.857517
4486, 4198.643879
4487, 4267.415299
4488, 4490.470259
4489, 4654.735461
4490, 4375.045004
4491, 4297.750534
4492, 4636.911260
4493, 4643.696192
4494, 4343.166889
4495, 4218.162796
4496, 4959.671090
4497, 4875.259429
4498, 4556.804986
4499, 4498.376388
4500, 4484.419098
4501, 4461.029486
4502, 4531.505187
4503, 4672.307687
4504, 4639.373876
4505, 4541.747456
4506, 4473.713333
4507, 4506.553789
4508, 4640.862048
4509, 4196.769946
4510, 4676.604065
4511, 4896.224441
4512, 4456.415707
4513, 4613.586553
4514, 4327.818102
4515, 4195.479417
4516, 4436.695244
4517, 4633.224099
4518, 4491.752102
4519, 4719.418343
4520, 4721.560758
4521, 4655.092077
4522, 4584.203072
4523, 4183.430740
4524, 4615.747294
4525, 4554.505771
4526, 4380.893054
4527, 4505.845493
4528, 4554.133852
4529, 4491.546220
4530, 4781.236759
4531, 4299.075120
4532, 4702.034642
4533, 4744.567426
4534, 4404.602577
4535, 4680.195065
4536, 4684.508067
4537, 4393.820277
4538, 4650.560275
4539, 4237.853896
4540, 4504.539374
4541, 4666.507435
4542, 4417.705092
4543, 4728.393140
4544, 4610.466112
4545, 4510.156823
4546, 4443.058487
4547, 4638.069070
4548, 4450.602291
4549, 4655.804209
4550, 4061.346683
4551, 4221.331925
4552, 4427.510376
4553, 5050.393004
4554, 4550.179592
4555, 4635.965015
4556, 5046.639182
4557, 4567.939383
4558, 4352.639417
4559, 4408.376775
4560, 4586.577230
4561, 4525.446898
4562, 4932.728318
4563, 4499.488227
4564, 4244.151567
4565, 4568.545200
4566, 4880.704619
4567, 4779.967152
4568, 4667.003095
4569, 4544.067228
4570, 4280.778541
4571, 4948.012279
4572, 4596.469644
4573, 4340.086661
4574, 4599.448823
4575, 4363.394039
4576, 3963.803071
4577, 4348.392891
4578, 4368.817411
4579, 4811.395932
4580, 4212.294459
4581, 4443.915629
4582, 4327.747782
4583, 4334.724080
4584, 4250.545640
4585, 4687.849704
4586, 4590.366932
4587, 5009.522143
4588, 4589.194075
4589, 4696.667703
4590, 4467.228926
4591, 4388.746513
4592, 4724.760653
4593, 4742.369544
4594, 4259.604167
4595, 4846.224204
4596, 4488.481009
4597, 4226.956642
4598, 4552.024474
4599, 4523.658001
4600, 5167.048132
4601, 4579.922080
4602, 4680.882576
4603, 4891.340378
4604, 4522.402927
4605, 4998.472247
4606, 4488.876122
4607, 4344.831543
4608, 4400.424267
4609, 5020.745648
4610, 4320.804993
4611, 4849.204209
4612, 4268.154363
4613, 4431.501477
4614, 4553.606966
4615, 4501.700310
4616, 4763.543189
4617, 4862.480866
4618, 4079.235931
4619, 4344.757012
4620, 4300.644511
4621, 4664.797744
4622, 4617.679036
4623, 4845.760942
4624, 4872.323597
4625, 4461.980824
4626, 4715.557564
4627, 4665.699547
4628, 4628.289563
4629, 5014.820758
4630, 4655.814100
4631, 4318.183450
4632, 4185.974485
4633, 4520.335664
4634, 4473.761965
4635, 4599.955849
4636, 4591.453684
4637, 4880.615073
4638, 5195.804717
4639, 4285.599425
4640, 4654.014354
4641, 4712.780801
4642, 4325.499706
4643, 4761.265361
4644, 4900.024198
4645, 4558.103841
4646, 4423.364575
4647, 4699.874201
4648, 4929.800004
4649, 4753.704496
4650, 4821.596030
4651, 5070.766059
4652, 4605.680490
4653, 4327.826102
4654, 4619.953687
4655, 4831.077456
4656, 4781.266507
4657, 4247.006857
4658, 4808.050403
4659, 4537.566165
4660, 4413.307559
4661, 4394.098013
4662, 4479.471189
4663, 4662.900302
4664, 4836.249938
4665, 4708.646041
4666, 4767.586429
4667, 4608.365483
4668, 4787.427312
4669, 4690.213669
4670, 4791.937472
4671, 5233.551087
4672, 4592.711392
4673, 4943.024546
4674, 5008.055331
4675, 4632.690476
4676, 4138.808014
4677, 4423.587091
4678, 5457.739832
4679, 4515.943311
4680, 4758.876480
4681, 4302.827968
4682, 4437.186552
4683, 4806.277204
4684, 4825.983082
4685, 4725.604320
4686, 4657.452022
4687, 4906.459656
4688, 5258.507182
4689, 4532.245259
4690, 4741.225928
4691, 4319.100392
4692, 5044.884018
4693, 4725.906271
4694, 4492.916879
4695, 4412.049941
4696, 4410.578846
4697, 4562.299255
4698, 4627.485756
4699, 4549.822004
4700, 5130.629704
4701, 4877.157968
4702, 4827.341519
4703, 4527.778851
4704, 4859.385533
4705, 4863.786518
4706, 4448.843122
4707, 4759.360155
4708, 4784.195372
4709, 5020.076358
4710, 4863.383988
4711, 4573.028150
4712, 4680.346586
4713, 4852.569404
4714, 4889.537785
4715, 5074.644442
4716, 4630.068539
4717, 4755.616314
4718, 4959.466353
4719, 4430.318476
4720, 4905.604612
4721, 4711.598349
4722, 5082.040842
4723, 4732.439061
4724, 5096.980860
4725, 4761.395190
4726, 4737.548270
4727, 5131.662637
4728, 4614.723721
4729, 4639.379277
4730, 4783.352847
4731, 4676.681891
4732, 5132.301607
4733, 4601.984602
4734, 4732.752237
4735, 4312.462381
4736, 4768.402763
4737, 4607.667045
4738, 4542.305650
4739, 4997.176497
4740, 4412.258165
4741, 4842.334658
4742, 4258.379151
4743, 4496.233018
4744, 5001.656886
4745, 4832.294022
4746, 5131.228777
4747, 4539.930401
4748, 4389.894167
4749, 4789.506075
4750, 4683.843609
4751, 4756.607285
4752, 4648.529660
4753, 4568.793452
4754, 4726.410589
4755, 4760.900493
4756, 4633.051263
4757, 4713.380378
4758, 4754.702955
4759, 4855.259741
4760, 4612.072749
4761, 5102.513483
4762, 4244.303479
4763, 5003.918592
4764, 4489.860033
4765, 5003.932736
4766, 4688.425586
4767, 4565.867271
4768, 4302.994957
4769, 4458.589320
4770, 4539.683447
4771, 4747.177234
4772, 4824.450820
4773, 4784.435342
4774, 4661.431110
4775, 4962.695915
4776, 4989.329040
4777, 4984.164697
4778, 5076.781400
4779, 4830.202247
4780, 4714.565827
4781, 4368.408028
4782, 4764.098457
4783, 4456.480327
4784, 4471.971210
4785, 4834.161802
4786, 4980.258503
4787, 5049.638889
4788, 4907.787518
4789, 5249.812380
4790, 4860.435721
4791, 4846.135453
4792, 4700.547780
4793, 4665.944826
4794, 5007.715285
4795, 4512.209105
4796, 4584.863993
4797, 4653.301152
4798, 5049.136756
4799, 5010.713130
4800, 4801.165159
4801, 4701.855086
4802, 5173.270947
4803, 5374.320636
4804, 4609.819217
4805, 5037.634307
4806, 4806.596239
4807, 4647.987564
4808, 4685.135952
4809, 4503.165094
4810, 4891.003545
4811, 4734.929019
4812, 4677.693299
4813, 5400.406867
4814, 4585.876569
4815, 4700.115610
4816, 4623.111408
4817, 4951.530167
4818, 4843.391424
4819, 4443.014252
4820, 5137.841559
4821, 4587.042746
4822, 4785.803445
4823, 4799.138652
4824, 5148.582319
4825, 4606.041390
4826, 5228.394728
4827, 4750.553178
4828, 5701.984958
4829, 4565.477998
4830, 4603.353242
4831, 4217.209207
4832, 4899.963420
4833, 4938.228230
4834, 4560.054144
4835, 4381.555080
4836, 4862.742994
4837, 4438.203930
4838, 4840.745232
4839, 5007.260373
4840, 4720.910354
4841, 4912.024757
4842, 4594.453658
4843, 4561.097041
4844, 5060.560222
4845, 4994.196220
4846, 5287.581385
4847, 4473.272636
4848, 4850.540687
4849, 5060.926016
4850, 4934.339206
4851, 4900.891986
4852, 4645.810168
4853, 4728.096273
4854, 4706.376040
4855, 4716.039404
4856, 5177.827501
4857, 5107.569064
4858, 5139.699409
4859, 4752.356895
4860, 4820.197330
4861, 4701.544747
4862, 5032.785713
4863, 4590.649387
4864, 4637.726704
4865, 4550.288280
4866, 4945.091567
4867, 4622.505848
4868, 4797.207131
4869, 4933.403377
4870, 5099.250139
4871, 5142.252254
4872, 5176.379192
4873, 4881.153982
4874, 4797.224106
4875, 4966.196380
4876, 4702.440299
4877, 4883.348880
4878, 4810.069810
4879, 5401.952040
4880, 5003.687161
4881, 4992.554892
4882, 4550.440352
4883, 4792.282642
4884, 4757.249470
4885, 5300.236373
4886, 5103.022216
4887, 4631.037958
4888, 5161.430561
4889, 4997.577577
4890, 4902.907920
4891, 4981.413141
4892, 5285.877431
4893, 5022.102661
4894, 4871.020309
4895, 4694.358311
4896, 5212.658834
4897, 5010.144912
4898, 5239.975238
4899, 4845.744253
4900, 4718.030252
4901, 4833.919026
4902, 4885.094162
4903, 5101.762010
4904, 4786.793106
4905, 5001.713323
4906, 4960.243737
4907, 4862.869584
4908, 5334.342017
4909, 5081.752308
4910, 4996.387261
4911, 4916.052721
4912, 4830.722209
4913, 4693.797118
4914, 4966.203029
4915, 4756.067938
4916, 5436.775917
4917, 5154.790325
4918, 4787.622719
4919, 4722.446280
4920, 4896.967879
4921, 4745.439181
4922, 4842.083590
4923, 4822.703642
4924, 4793.537481
4925, 4975.931906
4926, 4930.307928
4927, 5041.553814
4928, 4942.300841
4929, 5037.375196
4930, 5049.778075
4931, 5378.393933
4932, 4602.217963
4933, 4880.577821
4934, 4833.031692
4935, 4940.881643
4936, 5233.810089
4937, 5142.636590
4938, 5041.211577
4939, 5164.291728
4940, 4906.196586
4941, 4941.311095
4942, 4621.764676
4943, 5318.415765
4944, 4752.438870
4945, 4861.224895
4946, 4622.078534
4947, 4777.838074
4948, 5303.843740
4949, 4602.602030
4950, 5071.708801
4951, 4650.168365
4952, 5682.382770
4953, 4526.312408
4954, 4980.233667
4955, 5487.813478
4956, 4840.176383
4957, 4692.325328
4958, 4984.827867
4959, 4687.443355
4960, 4826.075119
4961, 5192.439588
4962, 4860.666885
4963, 5140.237262
4964, 4917.264492
4965, 4813.013452
4966, 5097.140073
4967, 5114.778748
4968, 5060.522355
4969, 4839.104731
4970, 4645.064351
4971, 4983.571818
4972, 4939.478409
4973, 4952.654145
4974, 4846.996321
4975, 5279.464566
4976, 4765.816225
4977, 4986.811384
4978, 4715.227795
4979, 4888.943213
4980, 5065.718077
4981, 4918.612807
4982, 4838.823994
4983, 5320.431535
4984, 5398.220676
4985, 5099.812887
4986, 4873.942925
4987, 4853.596413
4988, 4695.227122
4989, 5111.012294
4990, 4928.097408
4991, 5000.559353
4992, 4752.069239
4993, 4836.349138
4994, 5020.632680
4995, 4835.672076
4996, 5270.350767
4997, 5135.161552
4998, 4862.492262
4999, 5117.484524
5000, 4500.446397
5001, 4889.042103
5002, 4711.514901
5003, 4774.319422
5004, 4571.567036
5005, 5233.437034
5006, 5225.497706
5007, 4626.432965
5008, 4907.913935
5009, 5022.701623
5010, 5505.075388
5011, 4798.991840
5012, 4761.953530
5013, 5283.245081
5014, 5010.561145
5015, 4914.890600
5016, 4590.703177
5017, 5067.397772
5018, 4931.782711
5019, 4816.733383
5020, 4832.440235
5021, 5149.528441
5022, 4912.175694
5023, 4977.480087
5024, 5552.809489
5025, 4906.399926
5026, 5255.159574
5027, 4876.049983
5028, 4844.296644
5029, 5101.569551
5030, 5044.004637
5031, 5004.754730
5032, 4643.613723
5033, 5223.482111
5034, 5050.105493
5035, 4650.053137
5036, 5238.502046
5037, 4856.282550
5038, 4663.172619
5039, 5033.349823
5040, 4831.553035
5041, 5060.007537
5042, 5218.975119
5043, 4842.806242
5044, 5191.177263
5045, 5048.069026
5046, 5303.740424
5047, 5416.451506
5048, 4947.868932
5049, 5443.921705
5050, 4976.245453
5051, 5065.142976
5052, 4898.238917
5053, 4824.888009
5054, 4605.237817
5055, 4953.615047
5056, 4898.563949
5057, 5091.202623
5058, 5291.078062
5059, 5429.067971
5060, 5025.159462
5061, 5025.109657
5062, 5707.835021
5063, 4932.388061
5064, 5184.910881
5065, 5152.337728
5066, 4935.011410
5067, 5150.956777
5068, 4924.350648
5069, 5178.159875
5070, 5360.540574
5071, 5150.252881
5072, 5246.146834
5073, 4877.632417
5074, 4847.690271
5075, 4937.019390
5076, 5429.667580
5077, 5331.351011
5078, 5054.672602
5079, 5010.563137
5080, 4894.184588
5081, 5838.865945
5082, 4924.627698
5083, 4920.995894
5084, 4993.232052
5085, 4799.694749
5086, 5333.783563
5087, 4951.328734
5088, 5156.628273
5089, 5187.406246
5090, 5131.393363
5091, 4926.533193
5092, 5214.098138
5093, 5324.014351
5094, 4907.391867
5095, 4719.509324
5096, 4968.864757
5097, 5157.315008
5098, 5049.186831
5099, 4952.879047
5100, 5174.801679
5101, 5213.741624
5102, 5299.807502
5103, 4738.823378
5104, 5304.696225
5105, 4822.324494
5106, 5104.866401
5107, 5163.975199
5108, 5199.091494
5109, 5475.889814
5110, 4814.039958
5111, 5114.354423
5112, 5606.260679
5113, 5136.146835
5114, 5401.332523
5115, 5113.159157
5116, 4994.583401
5117, 5113.763160
5118, 5125.613229
5119, 4791.545059
5120, 5083.757019
5121, 4932.698615
5122, 5118.798930
5123, 5232.620686
5124, 4732.549260
5125, 4956.509800
5126, 5268.841852
5127, 5434.906069
5128, 5406.571514
5129, 5397.648257
5130, 5147.855628
5131, 4830.055843
5132, 4831.790723
5133, 5051.164467
5134, 5055.039125
5135, 5361.865214
5136, 4771.173081
5137, 5148.069411
5138, 4981.370686
5139, 5516.136222
5140, 5810.279748
5141, 4981.719212
5142, 4866.235788
5143, 5200.104241
5144, 4694.448868
5145, 5049.431923
5146, 5081.647126
5147, 5176.450930
5148, 5303.501175
5149, 5259.718425
5150, 5267.513322
5151, 4816.699022
5152, 4890.108890
5153, 4953.943031
5154, 5542.162733
5155, 5190.610522
5156, 5481.061573
5157, 5363.352083
5158, 5662.090627
5159, 5112.330210
5160, 4974.047409
5161, 4873.560334
5162, 4991.499586
5163, 4798.582119
5164, 4940.889279
5165, 4941.308217
5166, 5196.178791
5167, 5139.704742
5168, 5014.984301
5169, 5096.852763
5170, 5315.198226
5171, 5544.396953
5172, 4929.782078
5173, 5167.619276
5174, 5168.699334
5175, 5239.182317
5176, 5343.248605
5177, 5080.257206
5178, 5113.606477
5179, 5128.978816
5180, 5355.976592
5181, 5929.540474
5182, 5220.739363
5183, 4929.428927
5184, 5203.692939
5185, 5500.864492
5186, 5311.208925
5187, 4951.918916
5188, 5474.634059
5189, 5200.150097
5190, 4816.643894
5191, 5046.327400
5192, 5888.154589
5193, 4631.109444
5194, 5207.531768
5195, 5479.623075
5196, 5297.121933
5197, 5623.075527
5198, 5241.187031
5199, 5586.104702
5200, 5199.514505
5201, 4993.734739
5202, 5237.969081
5203, 5063.409000
5204, 5317.515272
5205, 5067.612747
5206, 5506.887731
5207, 4846.727416
5208, 5453.038999
5209, 5434.862254
5210, 5613.944872
5211, 5547.904989
5212, 5213.441114
5213, 5046.903498
5214, 5349.318976
5215, 5323.622868
5216, 5660.156311
5217, 5276.610217
5218, 4939.308108
5219, 5705.531411
5220, 5398.992016
5221, 4829.212821
5222, 4909.445080
5223, 5407.991193
5224, 5074.086152
5225, 5061.315720
5226, 5480.212558
5227, 5301.901406
5228, 5037.630131
5229, 5082.672669
5230, 5062.658471
5231, 5219.615891
5232, 5557.150345
5233, 5199.483363
5234, 5514.822686
5235, 5147.576458
5236, 4995.473824
5237, 5231.237378
5238, 5437.025824
5239, 5108.710819
5240, 5067.623416
5241, 5200.986398
5242, 5139.871415
5243, 5217.554885
5244, 5091.383076
5245, 5375.285490
5246, 5679.336815
5247, 5157.349154
5248, 5064.796990
5249, 5315.759820
5250, 5603.392282
5251, 5280.473497
5252, 5210.708328
5253, 5424.217762
5254, 5111.873903
5255, 5457.786137
5256, 5203.045075
5257, 5203.304195
5258, 4829.524047
5259, 5477.067160
5260, 5092.528199
5261, 5288.126877
5262, 4829.725491
5263, 4858.168153
5264, 5490.589083
5265, 5043.602483
5266, 5938.834144
5267, 5228.942626
5268, 4702.491088
5269, 5197.431665
5270, 5327.512823
5271, 5043.132004
5272, 4983.288096
5273, 5489.908197
5274, 5385.717422
5275, 5079.972549
5276, 5198.227198
5277, 5238.104081
5278, 5310.160538
5279, 5427.805884
5280, 4937.610264
5281, 4945.276623
5282, 5054.801778
5283, 5402.210677
5284, 5572.901739
5285, 5067.674698
5286, 5336.484342
5287, 5379.139255
5288, 5208.344801
5289, 5447.453838
5290, 5683.545638
5291, 5959.244275
5292, 5436.746250
5293, 5477.591417
5294, 5187.216819
5295, 5277.241137
5296, 5279.149049
5297, 4798.946846
5298, 5309.389004
5299, 5431.850603
5300, 5403.633689
5301, 5167.916833
5302, 5093.044721
5303, 4771.885377
5304, 5589.310737
5305, 5774.731425
5306, 6090.472549
5307, 5804.801918
5308, 5355.266593
5309, 5412.759826
5310, 5198.865693
5311, 5958.658746
5312, 5353.863317
5313, 5196.658563
5314, 5180.973930
5315, 5200.975854
5316, 4905.125857
5317, 4882.922125
5318, 5057.464900
5319, 5618.260012
5320, 5496.932719
5321, 5586.598865
5322, 5301.425885
5323, 5632.205204
5324, 5176.464346
5325, 5309.708574
5326, 5553.080866
5327, 5509.652200
5328, 5235.486233
5329, 4971.986063
5330, 5428.250564
5331, 5202.334231
5332, 5297.488304
5333, 5272.638181
5334, 5381.007180
5335, 5074.324923
5336, 5273.360807
5337, 5035.704510
5338, 5012.531124
5339, 5478.152899
5340, 4819.890829
5341, 5594.683977
5342, 5577.526612
5343, 5348.599289
5344, 5271.194918
5345, 5199.222857
5346, 5529.917294
5347, 4947.423027
5348, 5097.782909
5349, 5321.235858
5350, 5586.823940
5351, 5088.059623
5352, 5715.137818
5353, 5280.071115
5354, 5120.909311
5355, 5598.874974
5356, 5275.585838
5357, 5522.378432
5358, 5342.865916
5359, 5517.241450
5360, 5450.584270
5361, 5285.561180
5362, 5218.715358
5363, 5402.508613
5364, 5155.135007
5365, 5100.590445
5366, 5440.871333
5367, 5492.844618
5368, 5955.000688
5369, 5259.517449
5370, 5020.723496
5371, 5363.548785
5372, 5236.272468
5373, 5738.426210
5374, 5115.008509
5375, 5439.895052
5376, 4959.955689
5377, 5336.483345
5378, 5394.711458
5379, 5545.959441
5380, 5549.709089
5381, 5422.931020
5382, 5220.396349
5383, 5606.710537
5384, 5426.150187
5385, 5227.859702
5386, 5749.776028
5387, 5291.724506
5388, 5052.841615
5389, 5346.843976
5390, 5747.972749
5391, 5332.233002
5392, 5261.122653
5393, 5325.642753
5394, 5534.920276
5395, 5023.217328
5396, 5136.508119
5397, 5424.849065
5398, 5335.694740
5399, 5229.220863
5400, 5183.033659
5401, 5457.122051
5402, 5923.500869
5403, 5484.506114
5404, 5552.741082
5405, 5398.755390
5406, 5818.073847
5407, 5384.879783
5408, 4929.138265
5409, 5638.480225
5410, 5149.481989
5411, 5503.171775
5412, 5654.502967
5413, 5074.138706
5414, 5560.680786
5415, 5082.837834
5416, 5062.138703
5417, 5518.507411
5418, 5444.331980
5419, 5817.873918
5420, 4955.481226
5421, 5308.816520
5422, 5430.952874
5423, 5658.627740
5424, 5266.096618
5425, 6039.385870
5426, 5692.901525
5427, 5272.358192
5428, 5777.012001
5429, 5924.005989
5430, 5557.568312
5431, 5503.119749
5432, 4974.446489
5433, 5360.922378
5434, 5495.217459
5435, 5651.454465
5436, 5704.279363
5437, 5484.583065
5438, 5574.758732
5439, 5571.274406
5440, 5812.220548
